label,frame,time,x,y,xoffset,yoffset
t1,292,00:00:09,601.0,453.0,24.0,20.0
t1,293,00:00:09,598.0,453.0,24.0,20.0
t1,294,00:00:09,596.0,454.0,24.0,20.0
t1,295,00:00:09,593.0,454.0,24.0,20.0
t1,296,00:00:09,592.0,454.0,24.0,20.0
t1,297,00:00:09,587.0,454.0,24.0,20.0
t1,298,00:00:09,585.0,455.0,24.0,20.0
t1,299,00:00:09,583.0,456.0,24.0,20.0
t1,300,00:00:10,580.0,458.0,24.0,20.0
t1,301,00:00:10,578.0,459.0,24.0,20.0
t1,302,00:00:10,576.0,460.0,24.0,20.0
t1,303,00:00:10,574.0,462.0,24.0,20.0
t1,304,00:00:10,570.0,463.0,24.0,20.0
t1,305,00:00:10,568.0,465.0,24.0,20.0
t1,306,00:00:10,565.0,466.0,24.0,20.0
t1,307,00:00:10,563.0,468.0,24.0,20.0
t1,308,00:00:10,561.0,470.0,24.0,20.0
t1,309,00:00:10,558.0,472.0,24.0,20.0
t1,310,00:00:10,554.0,474.0,24.0,20.0
t1,311,00:00:10,551.0,474.0,24.0,20.0
t1,312,00:00:10,549.0,475.0,24.0,20.0
t1,313,00:00:10,546.0,475.0,24.0,20.0
t1,314,00:00:10,543.0,475.0,24.0,20.0
t1,315,00:00:10,540.0,476.0,24.0,20.0
t1,316,00:00:10,537.0,475.0,24.0,20.0
t1,317,00:00:10,532.0,476.0,24.0,20.0
t1,318,00:00:10,529.0,474.0,24.0,20.0
t1,319,00:00:10,526.0,473.0,24.0,20.0
t1,320,00:00:10,523.0,473.0,24.0,20.0
t1,321,00:00:10,520.0,473.0,24.0,20.0
t1,322,00:00:10,517.0,473.0,24.0,20.0
t1,323,00:00:10,513.0,473.0,24.0,20.0
t1,324,00:00:10,510.0,473.0,24.0,20.0
t1,325,00:00:10,508.0,473.0,24.0,20.0
t1,326,00:00:10,504.0,472.0,24.0,20.0
t1,327,00:00:10,503.0,472.0,24.0,20.0
t1,328,00:00:10,500.0,471.0,24.0,20.0
t1,329,00:00:10,498.0,469.0,24.0,20.0
t1,330,00:00:11,496.0,469.0,24.0,20.0
t1,331,00:00:11,493.0,468.0,24.0,20.0
t1,332,00:00:11,489.0,467.0,24.0,20.0
t1,333,00:00:11,487.0,466.0,24.0,20.0
t1,334,00:00:11,485.0,464.0,24.0,20.0
t1,335,00:00:11,483.0,461.0,24.0,20.0
t1,336,00:00:11,481.0,460.0,24.0,20.0
t1,337,00:00:11,478.0,460.0,24.0,20.0
t1,338,00:00:11,476.0,459.0,24.0,20.0
t1,339,00:00:11,473.0,458.0,24.0,20.0
t1,340,00:00:11,469.0,457.0,24.0,20.0
t1,341,00:00:11,466.0,456.0,24.0,20.0
t1,342,00:00:11,462.0,455.0,24.0,20.0
t1,343,00:00:11,460.0,454.0,24.0,20.0
t1,344,00:00:11,458.0,454.0,24.0,20.0
t1,345,00:00:11,453.0,453.0,24.0,20.0
t1,346,00:00:11,450.0,452.0,24.0,20.0
t1,347,00:00:11,447.0,450.0,24.0,20.0
t1,348,00:00:11,445.0,447.0,24.0,20.0
t1,349,00:00:11,444.0,445.0,24.0,20.0
t1,350,00:00:11,441.0,444.0,24.0,20.0
t1,351,00:00:11,440.0,442.0,24.0,20.0
t1,352,00:00:11,439.0,439.0,24.0,20.0
t1,353,00:00:11,437.0,436.0,24.0,20.0
t1,354,00:00:11,436.0,432.0,24.0,20.0
t1,355,00:00:11,434.0,429.0,24.0,20.0
